Site,Depth_m,Temperature,Habitat,Habitat_simplified,Aspect_descriptive,Aspect_scale,Benthic_Complexity,browser,cleaner,corallivore,cropper/grazer,detritivore,excavator,macro-invertivore,micro-invertivore,NA,pisci-invertivore,piscivore,planktivore,scraper,spongivore,omnivore,invertivore-sessile,invertivore-mobile,All_herbs
OSPR-02,68,26.3,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,5357584.405,0,88780.09129,0,26322.78504,0,293293.6632,0,0,0,0,0,5357584.405
OSPR-02,71.6,26.3,outer_reef,outer_reef,steep_slope,3,5,0,0,0,0,98288.53035,0,166579.7003,0,112428.9551,294749.1357,0,999421.9931,0,0,157400.0437,0,0,98288.53035
OSPR-02,74.4,26.3,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,0,0,70195.95826,0,0,286073.0296,0,0,0,0,0,0
OSPR-02,77.2,26.1,outer_reef,outer_reef,steep_slope,3,4,0,0,0,0,0,0,335152.7451,149030.904,0,39632.71656,0,228145.0138,0,0,21775.73725,0,0,0
OSPR-02,80.6,26.1,outer_reef,outer_reef,steep_slope,3,4,0,0,0,150309.5428,0,0,1864806.532,317309.8718,35512.29043,75936.86147,0,1577520.731,0,0,24464.5521,0,0,150309.5428
OSPR-02,84,26,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,134027.9079,0,0,302781.0362,0,100441.3282,0,0,0,0,0,0
OSPR-02,87.6,25.4,outer_reef,outer_reef,wall,4,5,0,0,0,0,0,0,2602549.234,363113.1084,46213.39921,0,0,1030807.32,0,0,0,0,0,0
OSPR-02,90.6,25.4,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,0,0,1122988.058,0,0,57443.25862,0,0,0,0,0,0
OSPR-02,94.1,25.2,outer_reef,outer_reef,wall,4,4,0,0,0,0,0,0,509494.2722,5646.32612,859371.4926,0,609636.4579,13495121.57,0,1591467.896,0,0,0,0
OSPR-02,97.2,25.6,outer_reef,outer_reef,wall,4,5,0,0,0,0,0,0,0,0,8793.890867,136949172,0,151946.3641,0,0,0,0,0,0
OSPR-03,6.4,29.9,outer_reef,outer_reef,moderate_slope,2,1,0,0,35017.80215,1851432.243,11214854.11,8644496.515,2075327.088,1425590.484,6400460.05,750203.726,364820.4677,5714975.923,5257277.697,43720.13324,0,0,0,26968060.57
OSPR-03,8.3,29.9,outer_reef,outer_reef,moderate_slope,2.5,1,719992.4031,0,66718.21655,785464.945,4804446.685,822036.7464,2237989.728,1403436.352,1370719.305,243686.9718,7502894.426,4731383.462,993770.665,0,0,0,0,8125711.445
OSPR-03,14.5,29.7,outer_reef,outer_reef,wall,4,2,0,0,441541.4956,318009.15,133383.0394,348067.3683,0,0,255932.1734,0,1191797.01,1871812.678,0,0,0,0,0,799459.5577
OSPR-03,18.1,29.7,outer_reef,outer_reef,steep_slope,3,2.5,0,0,88751.0397,193216.6139,0,736002.198,373270.5466,34007.47263,0,0,0,3598415.708,0,0,0,0,0,929218.8119
OSPR-03,24.4,29.5,outer_reef,outer_reef,steep_slope,3.5,3.5,0,0,0,140064.1393,93871.00459,0,508795.637,68014.94525,568811.0884,104071.464,0,2564288.158,0,0,0,0,0,233935.1439
OSPR-03,28.2,29.1,outer_reef,outer_reef,wall,4,3.5,0,0,159123.8888,230287.7474,430889.5463,0,444912.481,1748386.909,202754.8612,350892041.4,0,14482388.01,0,0,0,0,0,661177.2937
OSPR-03,34.3,28,outer_reef,outer_reef,steep_slope,3,3.5,0,0,120514.7779,0,73947.73259,0,496339.7777,331108.0159,404008.5657,520745.5628,20236160.14,2197549.472,154603.9915,0,0,0,0,228551.7241
OSPR-03,37.5,27.8,outer_reef,outer_reef,steep_slope,3,3.5,567045.523,0,101867.818,0,0,0,301784.0628,1345391.187,335945.9351,0,116835.7288,5719313.817,0,0,0,0,0,567045.523
OSPR-03,45.8,27.8,outer_reef,outer_reef,wall,4,3,0,0,0,3778.096699,0,0,97495.69744,995644.0978,44547.22384,55605959.92,0,8551639.887,0,0,0,0,0,3778.096699
OSPR-03,47.4,27.9,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,10458546.03,0,0,1726797.825,0,5210685.816,0,0,0,0,0,0
OSPR-03,51,27.1,outer_reef,outer_reef,wall,4,3.5,0,0,0,0,0,0,736808.4815,1460589.664,0,0,0,1312393.348,0,0,0,0,0,0
OSPR-03,53.6,27,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,312526.8746,850241.5051,0,0,0,1225481.88,0,0,0,0,0,0
OSPR-03,55.6,27.8,outer_reef,outer_reef,wall,4,3,0,0,0,0,29830.23666,0,95788.56287,219396.139,83465.37413,1451081.479,0,3515190.04,0,0,0,0,0,29830.23666
OSPR-03,55.7,28,outer_reef,outer_reef,steep_slope,3,3,0,0,0,19937.14106,0,0,230686.1566,1174998.82,7311679.875,778001701.5,0,1740788.133,0,0,0,0,0,19937.14106
OSPR-03,60.6,27.1,outer_reef,outer_reef,wall,4,3,0,0,0,1896353.98,0,0,95106.18066,1034671.811,181568.5789,3314157.681,0,5928100.963,0,0,0,0,0,1896353.98
OSPR-03,64.9,27.1,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,7279723.228,1109690.452,228330.8115,635780.3159,6562997.457,98759.74642,7854763.181,212468.5861,0,0,0,0,7492191.814
OSPR-03,68.7,26.5,outer_reef,outer_reef,steep_slope,3,2.5,0,0,0,0,0,0,0,69206.41015,0,73288.61935,0,1427710.854,0,0,0,0,0,0
OSPR-03,70.5,26.4,outer_reef,outer_reef,steep_slope,3.5,3,0,0,0,0,0,0,568323.0124,758929.8491,2770.444935,0,0,1186893.956,0,0,0,0,0,0
OSPR-03,75.6,26.3,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,0,1957904.078,1064399.725,9167723.624,31862766.23,34063146.98,0,0,0,0,0,0
OSPR-03,78.1,26.3,outer_reef,outer_reef,steep_slope,3,3,0,0,0,27549.13539,0,0,280606.5477,200249.9041,173100.3391,1469072.091,0,4483956.724,0,0,0,0,0,27549.13539
OSPR-03,78.9,26.2,outer_reef,outer_reef,steep_slope,3.5,3,0,0,0,0,0,0,0,0,228409.689,147029.5664,0,908112.4,0,0,0,0,0,0
OSPR-03,81.1,25.7,outer_reef,outer_reef,steep_slope,3,3,0,0,0,51918.47173,0,0,301742.6772,809552.9489,4880.413794,80084.20159,0,1860491.771,0,0,0,0,0,51918.47173
OSPR-03,87.4,25.8,outer_reef,outer_reef,steep_slope,3,3,0,0,0,0,0,0,0,152081.4176,0,341465108.4,0,4250660.279,0,0,0,0,0,0
OSPR-03,88.2,26.1,outer_reef,outer_reef,wall,4,2.5,0,0,0,0,0,0,0,0,0,0,0,2845281.029,0,0,0,0,0,0
OSPR-03,91,25.2,outer_reef,outer_reef,wall,4,3,0,0,0,0,0,0,0,159311.494,2330971.571,13983517.67,0,2225768.827,0,0,0,0,0,0
OSPR-03,96.5,25.2,outer_reef,outer_reef,wall,4,2.5,0,0,0,0,0,0,0,0,161793.3427,665882688.9,0,1389075.468,3118563.079,0,0,0,0,3118563.079
SAUM-01,29.5,27.8,inner_reef,inner_reef,flat,0,1,3445597.624,0,0,9192682.556,0,0,1901668.348,782991.363,484661.7758,0,0,2162827.232,0,0,0,0,0,12638280.18
SAUM-01,29.6,27.8,inner_reef,inner_reef,flat,0,0,0,0,0,3353484.089,0,0,5266206.921,608308.2719,1336851.6,0,0,0,0,0,0,0,0,3353484.089
SAUM-01,29.6,27.8,inner_reef,inner_reef,flat,0,1,0,0,20701.02142,222840.0401,0,0,789544.5633,728109.3798,0,0,0,132347.2358,0,0,93862.49119,0,0,222840.0401
SAUM-01,29.6,27.9,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,3153639.753,377728.1002,0,0,0,0,0,0,0,0,2102552.723,0
SAUM-01,29.8,27.8,inner_reef,inner_reef,flat,0,1,0,0,0,0,0,0,0,950599.3665,0,0,0,3520.797397,0,0,20331.1488,0,0,0
SAUM-01,29.9,27.8,inner_reef,inner_reef,flat,0,1,0,0,0,3712429.979,0,0,1824146.373,109951.3438,10872.97832,0,0,0,0,0,0,0,0,3712429.979
SAUM-02,19.6,27.4,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103.432704,0,0,0
SAUM-02,20.4,27.4,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,7241.620708,0,0,0,0,0,0,0,0,0
SAUM-02,21.1,27.5,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,63534.86431,0,0,0,0,0,0,0,0,0
SAUM-02,21.5,27.4,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,65597.00125,0,0,0,0,0,0,0,0,0
SAUM-02,22.2,27.5,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,190610.674,0,0,0,0,0,0,0,0,0,0
SAUM-02,23.1,27.4,lagoon,lagoon,flat,0,0,0,0,0,0,0,0,0,0,0,454030772.3,0,0,0,0,2818479.446,0,0,0
SDIA-01,35.3,25.7,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-01,35.4,25.7,lagoon,lagoon,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-01,35.6,25.7,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-01,36.2,25.7,lagoon,lagoon,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,15.2,25.6,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,20,25.5,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,21.4,25.5,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,23.7,25.5,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,24.7,25.5,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,28.8,25.5,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,31.5,25.7,outer_reef,outer_reef,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,33.3,25.6,outer_reef,outer_reef,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,35.1,25.6,outer_reef,outer_reef,flat,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,36,25.6,outer_reef,outer_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,41.7,25.6,outer_reef,outer_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,43.7,25.6,outer_reef,outer_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,47.5,25.6,outer_reef,outer_reef,flat,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,55,25.7,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,57.8,25.7,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,58.3,25.7,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,59.3,25.7,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,62.3,25.8,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,66.4,25.8,outer_reef,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,66.8,25.7,outer_reef,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,68.3,25.9,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,68.7,25.8,outer_reef,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,73.5,25.8,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,74.1,25.8,outer_reef,outer_reef,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,78.2,25.8,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,79,25.8,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,81.7,25.8,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,84.4,25.9,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,87,25.9,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,88.7,25.9,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,93.9,26,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,94.1,25.9,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,95.3,26,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDIA-02,97.2,26,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,11,26,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,18,26,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,28,26.1,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,36,26.1,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,44,25.9,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,53,25.6,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,64,25.7,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,77,25.7,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,85,25.4,outer_reef,outer_reef,wall,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHAR-01,92,25.5,outer_reef,outer_reef,wall,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,11,25.9,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,15.4,25.9,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,19.4,25.8,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,22.4,25.9,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,24.9,25.8,outer_reef,outer_reef,moderate_slope,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,27.9,25.8,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,32.1,25.7,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,35,25.6,outer_reef,outer_reef,gentle_slope,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,37.4,25.6,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,40.5,25.5,outer_reef,outer_reef,moderate_slope,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,44.1,25.6,outer_reef,outer_reef,moderate_slope,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,48.1,25.6,outer_reef,outer_reef,steep_slope,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,52.4,25.5,outer_reef,outer_reef,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,55.1,25.5,outer_reef,outer_reef,gentle_slope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,58.2,25.5,outer_reef,outer_reef,gentle_slope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,61.2,25.5,outer_reef,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,64,25.5,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,68,25.5,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,71.4,25.5,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,74.6,25.5,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,77.3,25.5,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,81.6,25.5,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,83.8,25.5,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,86.5,25.4,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,91.6,24.9,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,94,24.9,outer_slope,outer_reef,flat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWCA-01,97.4,24.6,outer_slope,outer_reef,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,50,25.3,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,61,25.4,outer_reef,outer_reef,wall,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,70,25.5,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURT-01,90,25.6,outer_reef,outer_reef,wall,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WILL-01,35.2,28,outer_reef,outer_reef,gentle_slope,1,3,0,0,92180.82783,1831483.863,646258.1493,0,8198880.433,544536.2341,365757.5707,1776124235,91745.13227,1982740.602,415286.516,0,0,0,0,2893028.528
WILL-01,40,27.3,outer_reef,outer_reef,steep_slope,3,3,0,0,38136.88396,197241.5894,0,0,164949.0497,373357.4773,28324.19332,0,26996063.76,168949.5059,0,0,0,0,0,197241.5894
WILL-01,42,27.8,outer_reef,outer_reef,steep_slope,3,3,0,0,215629.0954,924325.764,235598.2783,0,3592441.542,1578918.523,363731.8414,177960.435,0,4220359.356,2597560.589,0,221892.5072,0,0,3757484.631
WILL-01,42.3,27.6,outer_reef,outer_reef,gentle_slope,1,4,0,0,29903.31115,377634.4377,0,0,1240272.982,761698.6486,1274498.368,4377903.257,62735451.79,931741.1174,0,117473.708,79653.44355,0,0,377634.4377
WILL-01,43,27.4,outer_reef,outer_reef,steep_slope,3,3,0,0,0,122431.5835,91583.60576,0,15340397.4,366120.6289,155124.0669,1059107.289,0,2571604.49,0,0,31540.28105,0,0,214015.1893
WILL-01,44.1,27.2,outer_reef,outer_reef,steep_slope,3,2,0,0,0,96907.58202,0,0,745913.0946,1314771.745,841717.5227,0,0,6435299.866,586554.1788,0,27878.64767,0,0,683461.7608
WILL-01,44.4,27.7,outer_reef,outer_reef,gentle_slope,1,4,0,0,99792.73805,91654.52193,0,0,463063.0416,941957.5323,281607.4011,0,0,298899.3771,0,0,0,0,0,91654.52193
WILL-01,44.8,27.1,outer_reef,outer_reef,steep_slope,3,2,0,0,0,50488.35542,0,0,358705.965,0,13258.50847,0,0,391599.5473,0,0,639092.7471,0,0,50488.35542
WILL-01,50.1,27.2,outer_reef,outer_reef,steep_slope,3,3,0,0,0,547319.1231,103468.8848,0,814241.2261,1260817.966,472708.7831,0,501883614.3,551123.1132,0,76313.87507,13282.6337,1228210.237,0,650788.0079
WILL-01,50.4,27.2,outer_reef,outer_reef,steep_slope,3,3,0,0,161078.5599,0,812130.3023,1152236.241,6968214.385,1087837.944,812213.1766,199119091.4,0,1310594.103,308716.1538,0,0,0,0,2273082.697
WILL-01,51.5,27.7,outer_reef,outer_reef,steep_slope,3,3,0,0,0,75315.19874,278584.721,0,105104.4124,211330.2372,65049.70578,78609269.86,64741417.67,1655747.431,0,77684.29464,22923.59245,0,0,353899.9197
WILL-01,52.3,27.2,outer_reef,outer_reef,steep_slope,3,3,0,0,0,263550.1274,0,0,581320.4788,494549.3041,395710.7051,372150132.3,0,3773304.044,225524.4536,0,0,0,0,489074.581
WILL-01,60.1,26.9,outer_reef,outer_reef,steep_slope,3,1,0,0,0,0,0,0,0,527696.3308,0,270404887.4,287522925.6,15678.38674,0,0,0,0,0,0
WREC-01,31.5,27.7,outer_reef,outer_reef,gentle_slope,1,3,0,0,383517.9179,907737.8546,132364.5646,0,1060750.682,1480591,0,442610.7898,0,45360943.76,3127313.796,0,0,0,0,4167416.215
WREC-01,36.3,27.6,outer_reef,outer_reef,gentle_slope,1,3,0,0,0,1800935.778,1616780.877,0,2465044.142,9666.002508,0,0,7671872.165,8547458.2,478667.4736,0,0,0,0,3896384.129
WREC-01,36.5,27.6,outer_reef,outer_reef,gentle_slope,1,3,0,0,90310.76993,259355.286,1462563.47,0,504023.8264,209902.7637,226910.7588,0,0,2243143.783,2430786.066,0,83816.49747,0,0,4152704.822
