Species,Transect,Functional_Group,ASHM-01_31,ASHM-01_37,ASHM-01_38,ASHM-01_43,ASHM-01_49,ASHM-02_37,ASHM-02_42,ASHM-02_65,ASHM-04_17.5,ASHM-04_20,ASHM-04_32,ASHM-04_38,ASHM-04_42,ASHM-04_45,ASHM-04_52,BETT-01_8.2,BETT-01_8.3,BETT-01_12.6,BETT-01_21.1,BETT-01_32.3,BETT-01_40.4,BOOT-01_57,BOOT-01_67,BOUG-01_3.6,BOUG-01_5.5,BOUG-01_7.5,BOUG-01_9.3,BOUG-01_12.5,BOUG-01_13.8,BOUG-01_17.6,BOUG-01_20.3,BOUG-01_22.3,BOUG-01_28.5,BOUG-01_35.1,BOUG-01_36.4,BOUG-01_38.6,BOUG-01_45.5,BOUG-01_54.7,BOUG-01_57.2,BOUG-01_57.8,BOUG-01_58.1,BOUG-01_65,BOUG-01_66.3,BOUG-01_66.7,BOUG-01_67.8,BOUG-01_76.4,BOUG-01_81.9,BOUG-01_85.7,BOUG-02_9.8,BOUG-02_13.4,BOUG-02_15.4,BOUG-02_22.3,BOUG-02_24.2,BOUG-02_24.8,BOUG-02_27.3,BOUG-02_28.4,BOUG-02_31.1,BOUG-02_32.5,BOUG-02_33.1,BOUG-02_44.9,BOUG-02_45,BOUG-02_45.8,BOUG-02_47.6,BOUG-02_52.1,BOUG-02_53.6,BOUG-02_55.3,BOUG-02_57.7,BOUG-02_58.4,BOUG-02_63,BOUG-02_64.5,BOUG-02_67.1,EDIA-01_10,EDIA-01_15,EDIA-01_19,EDIA-01_21,EDIA-01_25,EDIA-01_26,EDIA-01_32,EDIA-01_38,EDIA-01_39,EDIA-01_45,EDIA-01_48,EDIA-01_50,EDIA-02_8.7,EDIA-02_9,EDIA-02_15.2,EDIA-02_15.4,EDIA-02_19.1,EDIA-02_20,EDIA-02_24.2,EDIA-02_25,EDIA-02_30.9,EDNA-01_9.8,EDNA-01_14,EDNA-01_19.1,EDNA-01_26.7,EDNA-01_39,EDNA-01_48,EDNA-01_79,FLIN-01_5.2,FLIN-01_9.9,FLIN-01_15.3,FLIN-01_20.4,FLIN-01_25.3,FLIN-01_30.2,FLIN-01_34.3,FLIN-01_35.2,FLIN-01_35.6,FLIN-01_37.1,FLIN-01_41.5,FLIN-01_42.1,FLIN-01_45.2,FLIN-01_45.7,FLIN-01_67.1,FLIN-02_40,FLIN-02_41.5,FLIN-02_43.3,FLIN-02_44,FLIN-04_17.4,FLIN-04_18.8,FLIN-04_34.1,FRAN-01_8,FRAN-01_14,FRAN-01_25,FRAN-01_35,FRAN-01_42,FRED-01_34.8,FRED-02_24,GEOR-01_32.6,GEOR-01_36.2,GEOR-01_41.2,GEOR-01_51.4,HERA-01_34.3,HERA-01_35.3,HERA-01_37.1,HERA-01_40.4,HERA-01_40.5,HERA-01_41.7,HERA-01_43.5,HERA-01_43.8,HERM-01_10.2,HERM-01_13.5,HERM-01_14.1,HERM-01_15.2,HERM-01_21.1,HERM-01_22,HERM-01_23.7,HERM-01_30.1,HERM-01_30.3,HERM-01_31,HERM-01_33.2,HERM-01_38.7,HERM-01_40.2,HERM-01_41.2,HERM-01_42.5,HERM-01_46.2,HERM-01_46.4,HERM-01_46.6,HERM-01_46.8,HERM-01_47.1,HERM-01_47.7,HERM-01_47.9,HERM-01_48.1,HOLM-01_34.7,HOLM-01_36,HOLM-01_36.8,HOLM-01_42.5,HOLM-01_43,HOLM-01_46.4,HOLM-01_51,HOLM-01_52.4,HOLM-01_55,HOLM-02_28,HOLM-02_31.2,HOLM-02_35,HOLM-02_37,HOLM-02_45,HOLM-02_54.5,HOLM-02_56.6,HOLM-02_62.7,HOLM-02_63.2,HOLM-02_63.7,HOLM-03_2.3,HOLM-03_9.6,HOLM-03_12.6,HOLM-03_18.2,HOLM-03_22.4,HOLM-03_27.3,HOLM-03_32.2,HOLM-03_41.6,HOLM-03_46.8,HOLM-03_57.1,HOLM-03_61.6,HOLM-04_3,HOLM-04_7,HOLM-04_12,HOLM-04_17,HOLM-04_22,HOLM-04_28,HOLM-04_32,HOLM-04_37,HOLM-04_41,HOLM-04_71,HSUP-01_9.6,HSUP-01_13.7,HSUP-01_18.6,HSUP-01_28.4,HSUP-01_39.6,HSUP-01_47.6,HSUP-01_55.5,HSUP-01_61.3,JULI-01_28,JULI-01_34.9,JULI-01_68,JULI-01_98,JULI-02_35.4,JULI-02_47.6,JULI-02_59.1,JULI-02_67.1,JULI-02_77,JULI-02_86.4,JULI-02_94.2,KENN-01_31.1,KENN-01_31.4,KENN-01_32.3,KENN-01_40.8,KENN-02_20,LORN-01_4,LORN-01_9,LORN-01_27,LORN-01_31.2,LORN-01_31.7,LORN-01_32.5,LORN-01_34,LORN-01_36.5,LORN-01_40,LORN-01_44.8,LORN-01_45.1,LORN-01_46,LORN-01_52,LORN-01_55.2,LORN-01_55.6,LORN-02_7,LORN-02_15,MARG-01_9,MARG-01_17.3,MARG-01_25.2,MARG-01_34.2,MARG-01_43.6,MARG-01_53.3,MARG-02_6.4,MARG-02_7.7,MARG-02_13.8,MARG-02_34.5,MARG-02_34.9,MARG-02_42.2,MARI-01_33.9,MARI-01_35,MARI-02_18,MARI-02_38,MARI-02_41,MARI-02_43,MARI-02_44,MARI-02_45,MARI-02_46,MARI-02_48,MARI-02_54,MIDD-01_4,MIDD-01_5,MIDD-01_10,MIDD-01_11,MIDD-01_21,MIDD-01_26,MIDD-01_30,MIDD-01_40,OBSN-01_5,OBSN-01_16,OBSN-01_25,OBSN-01_33,OBSN-01_63,OSPR-01_5.1,OSPR-01_7,OSPR-01_7.1,OSPR-01_9.1,OSPR-01_12.7,OSPR-01_14.1,OSPR-01_15.4,OSPR-01_16.4,OSPR-01_18.8,OSPR-01_18.9,OSPR-01_21.8,OSPR-01_23.7,OSPR-01_25.5,OSPR-01_28.2,OSPR-01_28.8,OSPR-01_32.8,OSPR-01_33.3,OSPR-01_35.3,OSPR-01_35.7,OSPR-01_36.6,OSPR-01_38.2,OSPR-01_41.2,OSPR-01_44.7,OSPR-01_47.8,OSPR-01_52.4,OSPR-01_52.8,OSPR-01_53.2,OSPR-01_55,OSPR-01_63.2,OSPR-01_65.8,OSPR-01_66.2,OSPR-01_67.8,OSPR-01_77.2,OSPR-01_96.3,OSPR-02_6.1,OSPR-02_6.2,OSPR-02_7.3,OSPR-02_8.2,OSPR-02_9.4,OSPR-02_12.7,OSPR-02_14.1,OSPR-02_15.8,OSPR-02_17.1,OSPR-02_18.2,OSPR-02_21.4,OSPR-02_23.1,OSPR-02_24.9,OSPR-02_27.7,OSPR-02_28,OSPR-02_32.2,OSPR-02_33.2,OSPR-02_35,OSPR-02_38.1,OSPR-02_42.3,OSPR-02_47.7,OSPR-02_47.8,OSPR-02_61.4,OSPR-02_64.2,OSPR-02_68,OSPR-02_71.6,OSPR-02_80.6,OSPR-03_6.4,OSPR-03_8.3,OSPR-03_14.5,OSPR-03_18.1,OSPR-03_24.4,OSPR-03_28.2,OSPR-03_34.3,OSPR-03_37.5,OSPR-03_45.8,OSPR-03_55.6,OSPR-03_55.7,OSPR-03_60.6,OSPR-03_64.9,OSPR-03_78.1,OSPR-03_81.1,OSPR-03_96.5,SAUM-01_29.5,SAUM-01_29.6,SAUM-01_29.8,SAUM-01_29.9,SAUM-02_19.6,SAUM-02_23.1,SDIA-01_35.3,SDIA-01_35.4,SDIA-01_35.6,SDIA-02_15.2,SDIA-02_20,SDIA-02_21.4,SDIA-02_23.7,SDIA-02_24.7,SDIA-02_28.8,SDIA-02_31.5,SDIA-02_33.3,SDIA-02_35.1,SDIA-02_36,SDIA-02_41.7,SDIA-02_43.7,SDIA-02_47.5,SDIA-02_66.8,SDIA-02_74.1,SDIA-02_78.2,SDIA-02_79,SDIA-02_81.7,SDIA-02_84.4,SDIA-02_87,SDIA-02_88.7,SDIA-02_93.9,SDIA-02_94.1,SDIA-02_95.3,SDIA-02_97.2,SHAR-01_11,SHAR-01_18,SHAR-01_28,SHAR-01_36,SHAR-01_77,SHAR-01_85,SWCA-01_11,SWCA-01_15.4,SWCA-01_19.4,SWCA-01_22.4,SWCA-01_24.9,SWCA-01_27.9,SWCA-01_32.1,SWCA-01_35,SWCA-01_37.4,SWCA-01_40.5,SWCA-01_44.1,SWCA-01_48.1,SWCA-01_61.2,TURT-01_50,TURT-01_61,WILL-01_35.2,WILL-01_40,WILL-01_42,WILL-01_42.3,WILL-01_43,WILL-01_44.1,WILL-01_44.4,WILL-01_44.8,WILL-01_50.1,WILL-01_50.4,WILL-01_51.5,WILL-01_52.3,WREC-01_31.5,WREC-01_36.3,WREC-01_36.5
Acanthurus blochii,T2,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T3,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T4,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T5,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T6,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T7,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T8,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus blochii,T9,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus dussumieri,T1,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus dussumieri,T10,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acanthurus dussumieri,T11,cropper/grazer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
